business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,url,lat,lng
OPERATIONAL,"Yeşilköy, Yeşilköy Mah., Teyyareci Nuri Sok., Sütunlu Konak., No:1/3, 34149 Bakırköy/İstanbul, Turkey","{'location': {'lat': 40.9589328, 'lng': 28.82996589999999}, 'viewport': {'northeast': {'lat': 40.96025597989272, 'lng': 28.83131252989272}, 'southwest': {'lat': 40.95755632010728, 'lng': 28.82861287010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Merve Müftüler,{'open_now': False},"[{'height': 2251, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102958043019309233626"">A Google User</a>'], 'photo_reference': 'Aap_uEAEsZP1IDdW-io4AGrFcE_Q3jlBtZ56FX6Edlf2dFsIqfPtEIDBsPSENY96EGFsGKZMNyDPm-5AekO15-fpDFbvPp1ogVoToAXqm6fVN2-tzz7M4nIpnA6rEXQBbUy6H5EyIVbZxJ4ifld_XjyGfFR4gwSDsScI1uUZtPmxvDfj4YLi', 'width': 4001}]",ChIJ-QLEO-2jyhQRndl2nhxFdQY,"{'compound_code': 'XR5H+HX Bakırköy, İstanbul', 'global_code': '8GGCXR5H+HX'}",0.0,ChIJ-QLEO-2jyhQRndl2nhxFdQY,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJ-QLEO-2jyhQRndl2nhxFdQY,41.0380562,28.8825466
OPERATIONAL,"Ataköy 7-8-9-10. Kısım E5 yan yol cad. No12 Nivo Ataköy A blok 6. Kat no 45, 34158 Bakırköy/İstanbul, Turkey","{'location': {'lat': 40.9920821, 'lng': 28.8293395}, 'viewport': {'northeast': {'lat': 40.99360097989271, 'lng': 28.83070572989272}, 'southwest': {'lat': 40.99090132010727, 'lng': 28.82800607010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Uzman Diyetisyen Elif Ak,,,ChIJT60D1mijyhQRVYmmS6M8VtU,"{'compound_code': 'XRRH+RP Bakırköy, İstanbul', 'global_code': '8GGCXRRH+RP'}",0.0,ChIJT60D1mijyhQRVYmmS6M8VtU,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJT60D1mijyhQRVYmmS6M8VtU,41.0017778,29.0545622
OPERATIONAL,"Ataköy 7.8.9.10 Kısım Mahallesi Çobançeşme E-5 Yanyol Caddesi No:8-A, D:120, 34140 Bakırköy/İstanbul, Turkey","{'location': {'lat': 40.978327, 'lng': 28.874995}, 'viewport': {'northeast': {'lat': 40.97967577989272, 'lng': 28.87642367989272}, 'southwest': {'lat': 40.97697612010727, 'lng': 28.87372402010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Dyt. Betül Serttaş, Diyetisyen",,,ChIJpwA1lg6jyhQReD-4dx9Hvfc,"{'compound_code': 'XVHF+8X Bakırköy, İstanbul', 'global_code': '8GGCXVHF+8X'}",0.0,ChIJpwA1lg6jyhQReD-4dx9Hvfc,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJpwA1lg6jyhQReD-4dx9Hvfc,40.9664744,29.0695805
OPERATIONAL,"Mecidiyeköy, Ada Residance, Şht. Ahmet Sk. No : 6 / 10 D:aire : 24, 34394 Şişli/İstanbul, Turkey","{'location': {'lat': 41.0682191, 'lng': 28.992989}, 'viewport': {'northeast': {'lat': 41.06956902989272, 'lng': 28.99424252989272}, 'southwest': {'lat': 41.06686937010728, 'lng': 28.99154287010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Uzm. Dyt. Gülce Taştemel Erdoğan, Diyetisyen",,"[{'height': 510, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104397014253455040826"">A Google User</a>'], 'photo_reference': 'Aap_uEB-RzwoFoZBfV_u0aAbAs9bwE4AAOwzzNWGXqA_TiX541DcQB-uHPbPyt5s2Z84wNglekMNjd5xUyWq33c2AWakR0u1PPm8YCxX2uyThzTrROjiyfan0wU2HWGkfD9i4zot_QG22MGtmuu_Mk3KiuJot5uaF7KxscdzqzW5AYS79sNu', 'width': 402}]",ChIJnSB87P63yhQRdg3B4frSXCc,"{'compound_code': '3X9V+75 Şişli, İstanbul', 'global_code': '8GHC3X9V+75'}",0.0,ChIJnSB87P63yhQRdg3B4frSXCc,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJnSB87P63yhQRdg3B4frSXCc,41.0008151,29.0556967
OPERATIONAL,"Fulya, Mecidiyeköy Yolu Cd. no : 80, 34394 Şişli/İstanbul, Turkey","{'location': {'lat': 41.066324, 'lng': 29.0035401}, 'viewport': {'northeast': {'lat': 41.06768692989272, 'lng': 29.00473862989272}, 'southwest': {'lat': 41.06498727010728, 'lng': 29.00203897010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Uzman Diyetisyen Merve Altay,{'open_now': False},"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107037045571950750843"">A Google User</a>'], 'photo_reference': 'Aap_uEDm_Gsjl-QjxoGHYhG_NQ-uzl4cKThE0c4EFBu_lyRkdkaJJ1lp4iHGVQMOWiYk61j2-1VrmB7l2xjfjlBWd5ReE6z-7Hx2AhYIrVET-BdiG1KNybnBRAqJuzSZug8h2yotWq5RSHozcVAMYkb8OMkTZSPT8YpuSrgXhiUG0QshBGeu', 'width': 512}]",ChIJr8ZJOxy3yhQRI9dwbUvHQ8k,"{'compound_code': '3283+GC Şişli, İstanbul', 'global_code': '8GHF3283+GC'}",5.0,ChIJr8ZJOxy3yhQRI9dwbUvHQ8k,"['point_of_interest', 'store', 'establishment']",15,,https://www.google.com/maps/place/?q=place_id:ChIJr8ZJOxy3yhQRI9dwbUvHQ8k,41.0547687,28.9989743
OPERATIONAL,"kurtuluş, Bozkurt mahallesi Kurtuluş caddesi köşe apt, D:no 1/1, 34375 Şişli/İstanbul, Turkey","{'location': {'lat': 41.0523671, 'lng': 28.984387}, 'viewport': {'northeast': {'lat': 41.05373457989271, 'lng': 28.98570092989272}, 'southwest': {'lat': 41.05103492010727, 'lng': 28.98300127010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Zeliha AVAĞ YEŞİLMEN,{'open_now': False},"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100184036728227610986"">A Google User</a>'], 'photo_reference': 'Aap_uEBk0ACw1z_DsNIcZxyxaAZZRolGH05WvzuonHi0X9VN0cn69cvCjgU1oEnquXuxtyLByGOuSmd4NGFUJlFWA1i6fID1XYjWIUvInxEtb2tiB5cFDvDT9b-qoUFoqyYOdgGdccAZ8jL4RPr2M9iCB3cKavt0hBrASa-0t_0mq0ToLdlB', 'width': 4640}]",ChIJd6EqfVm3yhQRlh59Rwqgdrg,"{'compound_code': '3X2M+WQ Şişli, İstanbul', 'global_code': '8GHC3X2M+WQ'}",0.0,ChIJd6EqfVm3yhQRlh59Rwqgdrg,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJd6EqfVm3yhQRlh59Rwqgdrg,41.0068331,29.03759549999999
OPERATIONAL,"19 Mayıs, Fransız Lape Hastanesi, Büyükdere Cd. No:19, 34371 Şişli/İstanbul, Turkey","{'location': {'lat': 41.062684, 'lng': 28.989413}, 'viewport': {'northeast': {'lat': 41.06397222989272, 'lng': 28.99082412989272}, 'southwest': {'lat': 41.06127257010728, 'lng': 28.98812447010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,UZMAN DİYETİSYEN MELTEM ŞENİZ TOKSOY,{'open_now': False},"[{'height': 515, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102470387859857908831"">A Google User</a>'], 'photo_reference': 'Aap_uEAGDuEPF5n4kPOu3lu-B3EaPwIvmjVCTd-XbX_lKCFtpml7KWa9tn_85S2ikiK7_hdX4Jm9qREzoUCHRCBX4c5AuUkk0Y7Ozza6RtCit7NQvaEouhK3-Mdyx8WqDZG-nw-rAUB5Cd9FzXNWri3_uS2HcKqfVnhhp7FIY36WTt7NysHb', 'width': 346}]",ChIJ0zhuhMO2yhQR2yrnD0FVktk,"{'compound_code': '3X7Q+3Q Şişli, İstanbul', 'global_code': '8GHC3X7Q+3Q'}",0.0,ChIJ0zhuhMO2yhQR2yrnD0FVktk,"['hospital', 'health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJ0zhuhMO2yhQR2yrnD0FVktk,41.0508551,28.99223869999999
OPERATIONAL,"Halaskargazi Cad, Bülbül Apt No:137 K D:3 D.9, 34371 Şişli, Turkey","{'location': {'lat': 41.0556505, 'lng': 28.9867886}, 'viewport': {'northeast': {'lat': 41.05700277989273, 'lng': 28.98818842989272}, 'southwest': {'lat': 41.05430312010728, 'lng': 28.98548877010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Modern Diyet,{'open_now': False},,ChIJj3LcE262yhQRABCt5h81BeA,"{'compound_code': '3X4P+7P Şişli, İstanbul', 'global_code': '8GHC3X4P+7P'}",5.0,ChIJj3LcE262yhQRABCt5h81BeA,"['health', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJj3LcE262yhQRABCt5h81BeA,41.0421539,29.004683
OPERATIONAL,"Caferağa Mah, Moda Cd. No:95 Kat:1 D:aire:2, 34710 Kadıköy/İstanbul, Turkey","{'location': {'lat': 40.9851189, 'lng': 29.0251296}, 'viewport': {'northeast': {'lat': 40.98650202989272, 'lng': 29.02637192989273}, 'southwest': {'lat': 40.98380237010728, 'lng': 29.02367227010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Moda Beslenme ve Danışmanlık Merkezi Diyetisyen Ezgi ER,{'open_now': False},"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106399575372224115981"">A Google User</a>'], 'photo_reference': 'Aap_uEA9t4jJfBzSU2FdWK_3V2d_e3FnTlgVl4XQhLL_sF4yZaPt4_L9mXLZgLC5qxDprgZ6mt2PtcxsU7JJkC2k3HjUM8GOLwKBsnNz2wezsZBZiP-UpSPmqv1y2p-OJFcQZsi8CaVktlKGz9cVLzuix4RaHyGbi3B-ij705U9-IZ28koV7', 'width': 1125}]",ChIJAxaeFw-7yhQR7iAoWhHFSmE,"{'compound_code': 'X2PG+23 Kadıköy, İstanbul', 'global_code': '8GGFX2PG+23'}",5.0,ChIJAxaeFw-7yhQR7iAoWhHFSmE,"['health', 'point_of_interest', 'establishment']",6,,https://www.google.com/maps/place/?q=place_id:ChIJAxaeFw-7yhQR7iAoWhHFSmE,41.044236,29.0030983
OPERATIONAL,"Osmanağa Mahallesi Bahariye Caddesi Kadıköy Sineması Pasajı A Blok kat:3 daire:3, 34714 Kadıköy/İstanbul, Turkey","{'location': {'lat': 40.9883951, 'lng': 29.0287997}, 'viewport': {'northeast': {'lat': 40.98975472989272, 'lng': 29.03007792989272}, 'southwest': {'lat': 40.98705507010728, 'lng': 29.02737827010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kadıköy Beslenme Danışmanlık ve Andulasyon Merkezi Dyt.Elif Günaydın,{'open_now': False},"[{'height': 818, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117266263981825338529"">A Google User</a>'], 'photo_reference': 'Aap_uEAgqQYzcZuitk_whKML5U-ppc6kK0ikwlI6mqXr-_X3iQ_x2MVwgywCMMndmXnMGpHpd6RUcn43A2fhaRINuPozued7ImAPvw-mzIsbDfGTCUDd_o667zPX5hS0KMlOuGevqHOaOoHkEnoDDyUirY6j4lkQLhr3xpkUuu4WzTcf-l-I', 'width': 828}]",ChIJm2wN1HK5yhQRCSp7w3N6oho,"{'compound_code': 'X2QH+9G Kadıköy, İstanbul', 'global_code': '8GGFX2QH+9G'}",5.0,ChIJm2wN1HK5yhQRCSp7w3N6oho,"['health', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJm2wN1HK5yhQRCSp7w3N6oho,41.055237,29.002091
OPERATIONAL,"Gültepe, Dereboyu Cd. No:3, 34410 Kağıthane/Kâğıthane/İstanbul, Turkey","{'location': {'lat': 41.0797585, 'lng': 29.0074611}, 'viewport': {'northeast': {'lat': 41.08111072989272, 'lng': 29.00882272989272}, 'southwest': {'lat': 41.07841107010728, 'lng': 29.00612307010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Yaşam Koçu Yeşim Özden,,,ChIJv6rUcWe2yhQRVH1Re5F3Pkg,"{'compound_code': '32H4+WX Kağıthane, İstanbul', 'global_code': '8GHF32H4+WX'}",0.0,ChIJv6rUcWe2yhQRVH1Re5F3Pkg,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJv6rUcWe2yhQRVH1Re5F3Pkg,41.0448514,29.0030973
OPERATIONAL,"Levent mahallesi, Ülgen Sk. no:146, 34330 Beşiktaş/İstanbul, Turkey","{'location': {'lat': 41.085746, 'lng': 29.020222}, 'viewport': {'northeast': {'lat': 41.08708112989272, 'lng': 29.02138067989273}, 'southwest': {'lat': 41.08438147010727, 'lng': 29.01868102010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Damla Türkay,{'open_now': False},,ChIJi3y6GQS3yhQRZuyishWAWeQ,"{'compound_code': '32PC+73 Beşiktaş, İstanbul', 'global_code': '8GHF32PC+73'}",0.0,ChIJi3y6GQS3yhQRZuyishWAWeQ,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJi3y6GQS3yhQRZuyishWAWeQ,41.054664,29.00014299999999
OPERATIONAL,"Nef 22 Ataköy A Blok Kat 9 Daire 134, 34149 İstanbul, Turkey","{'location': {'lat': 40.9920082, 'lng': 28.8350906}, 'viewport': {'northeast': {'lat': 40.99340182989273, 'lng': 28.83644602989272}, 'southwest': {'lat': 40.99070217010729, 'lng': 28.83374637010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Dyt. Simay Duvan, Diyetisyen",,"[{'height': 530, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110473825414073824805"">A Google User</a>'], 'photo_reference': 'Aap_uEASbYZlLIzSPJjrDmfXgs4GUrIq3KXvsu3EsxdO9h1uXylyEdbJ5JwCtg_0KJFQdpvhBv0J-ZgnVGOCu8rcc8MKRpD1_mYbI_biVr2BFs-aigdMVYzaQVA5ybRuO-tkQlz2kg8kAL6I2katRyaI2pXHaCJTzv8AKYF6ljC_0vhjAFTJ', 'width': 529}]",ChIJ8U_T3T6jyhQRqoy67-0360g,"{'compound_code': 'XRRP+R2 Bakırköy, İstanbul', 'global_code': '8GGCXRRP+R2'}",0.0,ChIJ8U_T3T6jyhQRqoy67-0360g,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJ8U_T3T6jyhQRqoy67-0360g,41.0596234,29.0006407
OPERATIONAL,"Ataköy 7-8-9-10. Kısım Mah. Çobançeşme E5 Yanyol Cad. No:16/1 İç Kapı No: 33, 34158 Bakırköy/İstanbul, Turkey","{'location': {'lat': 40.9915525, 'lng': 28.833265}, 'viewport': {'northeast': {'lat': 40.99287612989272, 'lng': 28.83435112989272}, 'southwest': {'lat': 40.99017647010728, 'lng': 28.83165147010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Seda Dursun,{'open_now': False},,ChIJ_acfN1ijyhQRyTalpNviXtk,"{'compound_code': 'XRRM+J8 Bakırköy, İstanbul', 'global_code': '8GGCXRRM+J8'}",5.0,ChIJ_acfN1ijyhQRyTalpNviXtk,"['health', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJ_acfN1ijyhQRyTalpNviXtk,41.0555467,28.9990926
OPERATIONAL,"Şirinevler mah, Meriç Sk no:8/15, 34188 Bahçelievler/İstanbul, Turkey","{'location': {'lat': 40.992393, 'lng': 28.844885}, 'viewport': {'northeast': {'lat': 40.99368857989272, 'lng': 28.84661992989273}, 'southwest': {'lat': 40.99098892010728, 'lng': 28.84392027010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,İDK- İstanbul Diyetisyenler Kulübü Merkez,{'open_now': False},"[{'height': 1008, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102301147069385717875"">IEC GRUP</a>'], 'photo_reference': 'Aap_uEDrm2W_RKXEBSPePHSu96qj9qXMUZ6Nwm8xtFDS-rRoymrF5EbbbwwwTXQZ1Mlcu6uq6ExvGZQGZqAa5cm82UBPSqjp-LE_EWNmLlIH3nZFD5YC67RVQ0ARrxhd0G9CLGIQBpVqtY8uwFuQVHDd7mJoPkrgUZ9sAJOOsejkWoJlmg70', 'width': 1613}]",ChIJ40LG8Q-wyhQRXNJ-g--Ivto,"{'compound_code': 'XRRV+XX Bahçelievler, İstanbul', 'global_code': '8GGCXRRV+XX'}",4.4,ChIJ40LG8Q-wyhQRXNJ-g--Ivto,"['doctor', 'gym', 'health', 'point_of_interest', 'establishment']",14,,https://www.google.com/maps/place/?q=place_id:ChIJ40LG8Q-wyhQRXNJ-g--Ivto,41.0547687,28.9989743
OPERATIONAL,"Yenibosna Merkez, Güneşli Yolu Cd. H Blok D:30, 34197 Bahçelievler/İstanbul, Turkey","{'location': {'lat': 41.0173553, 'lng': 28.8257242}, 'viewport': {'northeast': {'lat': 41.01875117989272, 'lng': 28.82698942989272}, 'southwest': {'lat': 41.01605152010728, 'lng': 28.82428977010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Dilara Kaya,{'open_now': False},"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115200045415744082100"">A Google User</a>'], 'photo_reference': 'Aap_uEBzr_i3QHswtqj9dw9US6gjrG-Xbu_B4cwetKAPl1Wvv_1UGZjXm3m4Uw_D5HCSx08pNb3YXT5gPsZ6NBf4Yh10tGJ9xS_RzbEqJzm3z-v_Y6ptGiJOb60uIlXfe6pWDKqDbSfJpwXwEnpJVnxbJbqkSraTHWoM95UXm5J0I-SislyV', 'width': 640}]",ChIJncTPnMOlyhQRWC-soJwMDZw,"{'compound_code': '2R8G+W7 Bahçelievler, İstanbul', 'global_code': '8GHC2R8G+W7'}",5.0,ChIJncTPnMOlyhQRWC-soJwMDZw,"['health', 'point_of_interest', 'establishment']",7,,https://www.google.com/maps/place/?q=place_id:ChIJncTPnMOlyhQRWC-soJwMDZw,41.05265980000001,28.9919805
OPERATIONAL,"yenibosna merkez mahallesi yusufağa sokak yasemin plaza no:8 kat:3 daire:26, 34197 Bahçelievler/İstanbul, Turkey","{'location': {'lat': 41.0158229, 'lng': 28.8244084}, 'viewport': {'northeast': {'lat': 41.01712867989272, 'lng': 28.82572517989272}, 'southwest': {'lat': 41.01442902010728, 'lng': 28.82302552010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Yasin Karagöz Beslenme ve Diyet Danışmanlığı,{'open_now': False},,ChIJmb58qCGlyhQRYPxgelkQaEs,"{'compound_code': '2R8F+8Q Bahçelievler, İstanbul', 'global_code': '8GHC2R8F+8Q'}",5.0,ChIJmb58qCGlyhQRYPxgelkQaEs,"['health', 'point_of_interest', 'establishment']",11,,https://www.google.com/maps/place/?q=place_id:ChIJmb58qCGlyhQRYPxgelkQaEs,41.0545287,28.9990354
OPERATIONAL,"Evliya Çelebi Mh, Sadi Konuralp Cd. No:5/2, 34433 Beyoğlu/İstanbul, Turkey","{'location': {'lat': 41.028393, 'lng': 28.9719331}, 'viewport': {'northeast': {'lat': 41.02972942989273, 'lng': 28.97321057989272}, 'southwest': {'lat': 41.02702977010728, 'lng': 28.97051092010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetkolik,{'open_now': False},"[{'height': 483, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112146289551796140311"">A Google User</a>'], 'photo_reference': 'Aap_uECuHZBkDjKdw_OsS7vavIOh5aeAmx41IGnetqttGjQOc8Gde5eFVnVKXtB6tgC1uVY8W2e6dhyb1rAIn_un63QcPQZh_YfupJzoINP8hLyFK5KF72cmLtDcwYOnenYKDBil9jU_N8RaPTgnSmSSlwIxJHk5QCIBomilJ87ZkSSKSJTG', 'width': 550}]",ChIJARtNSGe4yhQRQcxUU90vPAE,"{'compound_code': '2XHC+9Q Beyoğlu, İstanbul', 'global_code': '8GHC2XHC+9Q'}",4.4,ChIJARtNSGe4yhQRQcxUU90vPAE,"['health', 'point_of_interest', 'establishment']",7,,https://www.google.com/maps/place/?q=place_id:ChIJARtNSGe4yhQRQcxUU90vPAE,41.054254,29.000987
OPERATIONAL,"Evliya Çelebi Mah.Şinasi Dural Cd Tuzla Ticaret Merkezi,No:59 D BLOK DAİRE:10 34400, 34944 Tuzla/İstanbul, Turkey","{'location': {'lat': 40.8371957, 'lng': 29.3060827}, 'viewport': {'northeast': {'lat': 40.83853167989272, 'lng': 29.30762172989272}, 'southwest': {'lat': 40.83583202010728, 'lng': 29.30492207010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DİYETİSYEN RUMEYSA YILMAZ,{'open_now': False},"[{'height': 786, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117349529354569761571"">A Google User</a>'], 'photo_reference': 'Aap_uEBuBjibPWN8t4VlqcxMESI_7jfvonVOhw23sB4vskkRdPcmXo0_AzJniISgV7_jCDEI0plyfBGjZzbCKKkZw2gyocQ48fJhwRxO5zJP4DebZUK59D7P-46iJyPDuwrSAwmKvn1IjtbXKJxF4KJZ7m3rSXcq4uWa69UQd5_tQFIst4te', 'width': 1170}]",ChIJl4lOfEndyhQRyzUb1jnkhEo,"{'compound_code': 'R8P4+VC Tuzla, İstanbul', 'global_code': '8GGFR8P4+VC'}",5.0,ChIJl4lOfEndyhQRyzUb1jnkhEo,"['health', 'point_of_interest', 'establishment']",8,,https://www.google.com/maps/place/?q=place_id:ChIJl4lOfEndyhQRyzUb1jnkhEo,41.0664696,29.0038537
OPERATIONAL,"Evliya Çelebi, Hatboyu Cd. No:6 Kat:3 D:aire:15, 34944 Tuzla/İstanbul, Turkey","{'location': {'lat': 40.8439949, 'lng': 29.2992621}, 'viewport': {'northeast': {'lat': 40.84538547989272, 'lng': 29.30065827989273}, 'southwest': {'lat': 40.84268582010728, 'lng': 29.29795862010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Volkan Yaman,{'open_now': False},,ChIJW6pH9nvdyhQRI6jmlTip53Q,"{'compound_code': 'R7VX+HP Tuzla, İstanbul', 'global_code': '8GGFR7VX+HP'}",0.0,ChIJW6pH9nvdyhQRI6jmlTip53Q,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJW6pH9nvdyhQRI6jmlTip53Q,41.0371782,28.99277739999999
OPERATIONAL,"Evliya Çelebi, Hatboyu Cd. No:16 Kat:2 D:4, 34940 Tuzla/İstanbul, Turkey","{'location': {'lat': 40.8430888, 'lng': 29.3002431}, 'viewport': {'northeast': {'lat': 40.84449807989272, 'lng': 29.30168422989272}, 'southwest': {'lat': 40.84179842010727, 'lng': 29.29898457010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Uzm. Diyetisyen TuğbaKut,{'open_now': False},"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112602500329778724936"">A Google User</a>'], 'photo_reference': 'Aap_uECJEokRAr7dy7he5nrR2FA179Cjok09ziixOAj2R5kkO8wge5UkgZbJ4bHarVH9BC1Ih_tHFmqaqIXK0vHuckNyZXXG-17ZXmqPukicRw3jNLgvwhquPRaKY3FfW9nVvv2Y_m5Ql-PLAye1bsxLR2nBYJszL5v16wfFg07CTNU8G9Hf', 'width': 1200}]",ChIJAcCY0J3dyhQR-8QQvx7LbEc,"{'compound_code': 'R8V2+63 Tuzla, İstanbul', 'global_code': '8GGFR8V2+63'}",0.0,ChIJAcCY0J3dyhQR-8QQvx7LbEc,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJAcCY0J3dyhQR-8QQvx7LbEc,41.0554322,28.998427
